id,Fleet,Vehicle ID,Date,Energy Consumption Rate,Total Distance,Total Run Time,Idling Time,Driving Time,Initial SOC,Final SOC,SOC Used,Min SOC,Max SOC,Total Energy Consumption,Average Ambient Temperature,Average Speed,Initial Odometer,Final Odometer,Percent Idling Time,Average Driving Speed,Fleet_full,Region,Fleet ID,Model Year,Initial Service Year,Data Collection Start,Data Collection End,Model Name,Manufacturer,Weight Class,Curb Weight,Capital Cost,Nominal Range,Nominal Efficiency,Peak Power,Peak Torque,Towing Capacity,Battery Chemistry,Rated Energy,Fuel Fired Heater?,Max Charge Rate,Charge Connector,Total Fleet Size,% Electrified,State,Census Region,Body Style,Sector,Vocation,Vehicle Platform,Fleet Type,Data Collection Method,Heater Type,vehicle_name
2252,GL,EV170,3/8/21,0.942111121,90,4.2,1.383333333,2.816666667,100,99.2,73.2,62,100,84.79000092,42.52232593,21.42857143,NA,NA,0.329365079,31.95266272,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2253,GL,EV170,3/9/21,0.903111098,90,4.283333333,1.316666667,2.966666667,99.2,99.2,68,62,99.2,81.27999878,48.539,21.01167315,NA,NA,0.307392996,30.33707865,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2254,GL,EV170,3/10/21,0.835217351,92,4.333333333,1.35,2.983333333,100,100,69.6,64,100,76.83999634,51.83782111,21.23076923,NA,NA,0.311538462,30.83798883,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2255,GL,EV170,3/11/21,0.916888852,90,4.1,1.283333333,2.816666667,100,99.2,71.6,64.8,100,82.51999664,46.31258148,21.95121951,NA,NA,0.31300813,31.95266272,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2256,GL,EV170,3/12/21,0.918000031,90,4.366666667,1.533333333,2.833333333,98,99.2,70,62,99.2,82.62000275,38.993,20.61068702,NA,NA,0.351145038,31.76470588,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2257,GL,EV170,3/16/21,0.907282622,92,4.116666667,1.233333333,2.883333333,100,98,74,62,100,83.47000122,36.0248,22.34817814,NA,NA,0.299595142,31.90751445,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2258,GL,EV170,3/17/21,0.898863619,88,4.283333333,1.533333333,2.75,99.2,99.2,71.2,64,99.2,79.09999847,43.07772434,20.54474708,NA,NA,0.357976654,32,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2260,GL,EV170,3/19/21,0.992051247,39,2,0.783333333,1.216666667,99.2,99.2,38.8,80.8,100,38.68999863,34.106,19.5,NA,NA,0.391666667,32.05479452,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2261,GL,EV170,3/22/21,0.85434781,92,4.083333333,1.15,2.933333333,100,99.2,66.4,64.8,100,78.59999847,49.11125,22.53061224,NA,NA,0.281632653,31.36363636,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2262,GL,EV170,3/23/21,0.843444485,90,4.133333333,1.2,2.933333333,100,100,64,67.2,100,75.91000366,58.70171429,21.77419355,NA,NA,0.290322581,30.68181818,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2263,GL,EV170,3/24/21,0.85033332,90,4.283333333,1.333333333,2.95,100,99.2,61.6,68,100,76.52999878,53.11102346,21.01167315,NA,NA,0.311284047,30.50847458,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2264,GL,EV170,3/25/21,0.874222226,90,4.283333333,1.316666667,2.966666667,100,99.2,69.2,64,100,78.68000031,48.533,21.01167315,NA,NA,0.307392996,30.33707865,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2265,GL,EV170,3/26/21,0.532777786,90,4.166666667,1.216666667,2.95,99.2,64,39.6,62,99.2,47.95000076,40.865,21.6,NA,NA,0.292,30.50847458,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2267,GL,EV170,3/30/21,0.863555569,90,4.533333333,1.583333333,2.95,99.2,100,66,64,100,77.72000122,48.293,19.85294118,NA,NA,0.349264706,30.50847458,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2268,GL,EV170,3/31/21,1.036410209,39,2.3,1.033333333,1.266666667,99.2,99.2,41.6,80,100,40.41999817,36.48802346,16.95652174,NA,NA,0.449275362,30.78947368,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2269,GL,EV170,4/1/21,1.034102611,39,1.816666667,0.516666667,1.3,98,99.2,36,80,100,40.33000183,31.424,21.46788991,NA,NA,0.28440367,30,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2270,GL,EV170,4/12/21,0.992564079,39,2.183333333,0.933333333,1.25,99.2,99.2,34.4,80.8,100,38.70999908,52.8395176,17.86259542,NA,NA,0.427480916,31.2,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2271,GL,EV170,4/13/21,1.01846157,39,1.95,0.666666667,1.283333333,99.2,99.2,31.2,80,100,39.72000122,47.82204692,20,NA,NA,0.341880342,30.38961039,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2272,GL,EV170,4/14/21,0.930512844,39,1.933333333,0.75,1.183333333,100,99.2,30,82,100,36.29000092,41.423,20.17241379,NA,NA,0.387931034,32.95774648,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2273,GL,EV170,4/15/21,1.094285692,35,1.85,0.666666667,1.183333333,98,99.2,33.6,82,100,38.29999924,43.736,18.91891892,NA,NA,0.36036036,29.57746479,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2274,GL,EV170,4/16/21,1.063714273,35,1.75,0.683333333,1.066666667,99.2,99.2,36.8,82,99.2,37.22999954,43.8125,20,NA,NA,0.39047619,32.8125,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2276,GL,EV170,4/23/21,0.980581417,86,4.116666667,1.5,2.616666667,100,99.2,64.4,60,100,84.33000183,48.1586,20.89068826,NA,NA,0.36437247,32.86624204,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2277,GL,EV170,4/26/21,0.968426994,89,4.533333333,1.75,2.783333333,100,99.2,72,62,100,86.19000244,49.66025,19.63235294,NA,NA,0.386029412,31.9760479,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2279,GL,EV170,4/28/21,0.937078669,89,4.466666667,1.683333333,2.783333333,100,99.2,70,63.2,100,83.40000153,57.02181408,19.92537313,NA,NA,0.376865672,31.9760479,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2280,GL,EV170,4/29/21,0.945494516,91,3.65,0.966666667,2.683333333,100,99.2,75.6,62,100,86.04000092,48.968,24.93150685,NA,NA,0.264840183,33.91304348,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2281,GL,EV170,4/30/21,0.920112353,89,3.5,0.85,2.65,100,99.2,74,62,100,81.88999939,47.66773439,25.42857143,NA,NA,0.242857143,33.58490566,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2282,GL,EV170,5/3/21,0.873563218,87,4.033333333,1.416666667,2.616666667,100,99.2,66,66,100,76,60.78501173,21.57024793,NA,NA,0.351239669,33.24840764,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2283,GL,EV170,5/4/21,0.9102198,91,3.6,0.833333333,2.766666667,100,99.2,66.8,63.2,100,82.83000183,53.79502346,25.27777778,NA,NA,0.231481481,32.89156627,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2284,GL,EV170,5/5/21,0.904659098,88,3.766666667,1.116666667,2.65,100,99.2,73.6,48,100,79.61000061,47.06,23.36283186,NA,NA,0.296460177,33.20754717,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2285,GL,EV170,5/6/21,0.894285684,91,4.05,1.266666667,2.783333333,100,99.2,74,46,100,81.37999725,46.64001173,22.4691358,NA,NA,0.312757202,32.69461078,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2286,GL,EV170,5/7/21,0.937582414,91,4.033333333,1.333333333,2.7,99.2,99.2,77.6,42,99.2,85.31999969,46.448,22.56198347,NA,NA,0.330578512,33.7037037,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2287,GL,EV170,5/10/21,0.938555569,90,4.183333333,1.366666667,2.816666667,99.2,99.2,67.6,63.2,99.2,84.47000122,46.67902346,21.51394422,NA,NA,0.326693227,31.95266272,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2288,GL,EV170,5/11/21,0.938888889,90,4.083333333,1.266666667,2.816666667,99.2,99.2,72,60.8,99.2,84.5,45.82660159,22.04081633,NA,NA,0.310204082,31.95266272,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2289,GL,EV170,5/12/21,0.910000025,86,4.2,1.433333333,2.766666667,100,99.2,66.4,62,100,78.26000214,49.40768755,20.47619048,NA,NA,0.341269841,31.08433735,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2290,GL,EV170,5/13/21,0.884222243,90,4.316666667,1.466666667,2.85,100,99.2,71.2,63.2,100,79.58000183,54.68,20.84942085,NA,NA,0.33976834,31.57894737,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2291,GL,EV170,5/14/21,0.901208815,91,3.766666667,0.9,2.866666667,100,100,67.2,63.2,100,82.01000214,59.321,24.15929204,NA,NA,0.238938053,31.74418605,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2292,GL,EV170,5/17/21,0.885666656,90,3.983333333,1.183333333,2.8,100,99.2,59.6,68,100,79.70999908,67.39402346,22.59414226,NA,NA,0.29707113,32.14285714,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2293,GL,EV170,5/18/21,0.854888916,90,4.133333333,1.433333333,2.7,100,99.2,62.8,64.8,100,76.94000244,68.60944868,21.77419355,NA,NA,0.346774194,33.33333333,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2294,GL,EV170,5/19/21,0.822999997,90,4.15,1.2,2.95,100,99.2,58.4,67.2,100,74.06999969,70.76302346,21.68674699,NA,NA,0.289156627,30.50847458,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2295,GL,EV170,5/20/21,0.830689617,87,4.05,1.316666667,2.733333333,100,99.2,62.8,66,100,72.26999664,75.29002346,21.48148148,NA,NA,0.325102881,31.82926829,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2296,GL,EV170,5/21/21,0.815888892,90,4.033333333,1.25,2.783333333,100,99.2,59.6,68.8,100,73.43000031,76.814,22.31404959,NA,NA,0.309917355,32.33532934,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2297,GL,EV170,5/24/21,0.851777818,90,4.15,1.216666667,2.933333333,100,99.2,62.8,66,100,76.66000366,73.4308672,21.68674699,NA,NA,0.293172691,30.68181818,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2298,GL,EV170,5/25/21,0.843448244,87,4.183333333,1.3,2.883333333,100,99.2,61.2,66,100,73.37999725,73.56561408,20.79681275,NA,NA,0.310756972,30.1734104,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2299,GL,EV170,5/26/21,0.838372075,86,4.116666667,1.383333333,2.733333333,100,99.2,56.4,67.2,100,72.09999847,65.49201173,20.89068826,NA,NA,0.336032389,31.46341463,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2300,GL,EV170,5/27/21,0.853222232,90,4.116666667,1.3,2.816666667,100,100,64,64.8,100,76.79000092,56.38488731,21.86234818,NA,NA,0.315789474,31.95266272,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2301,GL,EV170,5/28/21,0.939885019,87,3.966666667,1.183333333,2.783333333,100,99.2,68.4,63.2,100,81.76999664,49.90702346,21.93277311,NA,NA,0.298319328,31.25748503,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2302,GL,EV170,6/1/21,0.889999983,90,4.116666667,1.383333333,2.733333333,100,99.2,63.2,64.8,100,80.09999847,59.43201564,21.86234818,NA,NA,0.336032389,32.92682927,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2303,GL,EV170,6/2/21,0.853888872,90,3.866666667,1.216666667,2.65,100,99.2,64.4,64.8,100,76.84999847,66.7602588,23.27586207,NA,NA,0.314655172,33.96226415,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2304,GL,EV170,6/3/21,0.876222229,90,3.933333333,1.133333333,2.8,100,100,68.8,64.8,100,78.86000061,69.98,22.88135593,NA,NA,0.288135593,32.14285714,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2305,GL,EV170,6/4/21,0.875222185,90,4.083333333,1.183333333,2.9,100,100,66.8,64.8,100,78.76999664,72.131,22.04081633,NA,NA,0.289795918,31.03448276,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
